,dew,temp,press,wnd_dir,wnd_spd,snow,rain,year,month,day,hour,pollution
294,-6.9,2.2,1030.5,90.0,2.0,0,1.0,2015,1,13,6,140.58285714285714
295,-7.0,3.0,1016.6,120.0,2.0,0,0.0,2015,1,13,7,131.54285714285714
296,-7.0,2.0,1016.6,180.0,1.0,0,0.0,2015,1,13,8,129.65142857142854
297,-8.0,1.8,1030.4,110.0,1.0,0,1.0,2015,1,13,9,133.21714285714287
298,-6.0,-1.0,1016.6,180.0,0.0,0,0.0,2015,1,13,10,142.2942857142857
299,-7.0,-4.0,1016.6,50.0,1.0,0,0.0,2015,1,13,11,143.91764705882358
300,-7.5,-1.8,1031.4,40.0,1.0,0,1.0,2015,1,13,12,139.02
301,-9.0,-5.0,1016.6,80.0,1.0,0,0.0,2015,1,13,13,138.68
302,-6.0,-4.0,1016.6,180.0,1.0,0,0.0,2015,1,13,14,142.12285714285713
303,-7.4,-3.6,1031.7,20.0,1.0,0,0.0,2015,1,13,15,147.02285714285713
304,-8.0,-6.0,1016.6,10.0,1.0,0,0.0,2015,1,13,16,154.54857142857142
305,-8.0,-6.0,1016.6,20.0,1.0,0,0.0,2015,1,13,17,161.56857142857143
306,-7.1,-4.0,1031.6,40.0,1.0,0,41.0,2015,1,13,18,173.1485714285714
307,-8.0,-5.0,1016.6,350.0,2.0,0,0.0,2015,1,13,19,196.06571428571425
308,-7.0,-3.0,1016.6,340.0,3.0,0,0.0,2015,1,13,20,209.8542857142857
309,-6.3,-2.1,1030.5,40.0,1.0,0,0.0,2015,1,13,21,227.32000000000005
310,-8.0,-3.0,1016.6,330.0,2.0,0,0.0,2015,1,13,22,230.82285714285715
311,-8.0,-2.0,1016.6,320.0,3.0,0,0.0,2015,1,13,23,230.6542857142857
312,-7.6,-1.0,1031.2,40.0,1.0,0,8.0,2015,1,14,0,241.91714285714286
313,-9.0,-2.0,1016.6,330.0,4.0,0,0.0,2015,1,14,1,240.81142857142856
314,-9.0,-2.0,1016.6,360.0,4.0,0,0.0,2015,1,14,2,238.73142857142844
315,-7.2,0.1,1031.5,40.0,2.0,0,1.0,2015,1,14,3,234.32285714285717
316,-8.0,-1.0,1016.6,340.0,3.0,0,0.0,2015,1,14,4,220.33142857142857
317,-8.0,-1.0,1016.6,350.0,2.0,0,0.0,2015,1,14,5,198.6057142857143
318,-5.2,0.8,1029.4,40.0,2.0,0,6.0,2015,1,14,6,189.40571428571425
319,-8.0,0.0,1016.6,340.0,2.0,0,0.0,2015,1,14,7,184.5542857142857
320,-7.0,0.0,1016.6,80.0,1.0,0,0.0,2015,1,14,8,181.60285714285712
321,-4.4,0.8,1030.0,90.0,1.0,0,1.0,2015,1,14,9,182.97428571428568
322,-8.0,-1.0,1016.6,110.0,1.0,0,0.0,2015,1,14,10,186.2264705882353
323,-9.0,-1.0,1016.6,130.0,1.0,0,0.0,2015,1,14,11,192.790625
324,-3.3,-0.3,1030.8,220.0,1.0,0,6.0,2015,1,14,12,201.77500000000006
325,-9.0,-4.0,1016.6,110.0,1.0,0,0.0,2015,1,14,13,205.6285714285714
326,-9.0,-5.0,1016.6,60.0,1.0,0,0.0,2015,1,14,14,223.4057142857143
327,-4.2,-1.7,1030.7,200.0,2.0,0,0.0,2015,1,14,15,230.33142857142857
328,-8.0,-5.0,1016.6,180.0,1.0,2,0.0,2015,1,14,16,231.56285714285718
329,-9.0,-5.0,1016.6,180.0,1.0,14,0.0,2015,1,14,17,235.46857142857147
330,-4.7,-3.9,1029.9,250.0,1.0,0,41.0,2015,1,14,18,235.29142857142853
331,-9.0,-6.0,1016.6,360.0,2.0,0,0.0,2015,1,14,19,243.74571428571426
332,-10.0,-7.0,1016.6,10.0,1.0,0,0.0,2015,1,14,20,255.31714285714284
333,-5.2,-4.8,1029.1,180.0,0.0,0,0.0,2015,1,14,21,258.29714285714283
334,-10.0,-8.0,1016.6,180.0,1.0,0,0.0,2015,1,14,22,260.8028571428572
335,-9.0,-6.0,1016.6,340.0,3.0,0,0.0,2015,1,14,23,270.72285714285715
336,-4.8,-4.4,1030.0,200.0,1.0,0,24.0,2015,1,15,0,284.57142857142867
337,-8.0,-5.0,1016.6,110.0,1.0,18,0.0,2015,1,15,1,284.3457142857143
338,-8.0,-4.0,1016.6,60.0,2.0,12,0.0,2015,1,15,2,283.48285714285714
339,-4.9,-2.9,1030.2,200.0,1.0,0,41.0,2015,1,15,3,290.78285714285715
340,-4.0,-1.0,1016.6,180.0,1.0,9,0.0,2015,1,15,4,278.2228571428571
341,-4.0,-1.0,1016.6,130.0,2.0,9,0.0,2015,1,15,5,268.16
342,-4.7,-0.6,1026.9,200.0,2.0,0,41.0,2015,1,15,6,261.4285714285715
343,-5.0,0.0,1016.6,140.0,2.0,12,0.0,2015,1,15,7,253.79142857142855
344,-7.0,0.0,1016.6,150.0,2.0,16,0.0,2015,1,15,8,255.56285714285718
345,-3.9,-0.9,1026.4,220.0,2.0,0,41.0,2015,1,15,9,266.55999999999995
346,-5.0,-1.0,1016.6,170.0,2.0,18,0.0,2015,1,15,10,283.75142857142856
347,-5.0,-1.0,1016.6,150.0,1.0,17,0.0,2015,1,15,11,315.68484848484854
348,-4.1,-3.1,1026.4,220.0,2.0,0,41.0,2015,1,15,12,331.928125
349,-6.0,-4.0,1016.6,70.0,1.0,14,0.0,2015,1,15,13,352.1375000000001
350,-7.0,-5.0,1016.6,80.0,1.0,15,0.0,2015,1,15,14,380.0085714285714
351,-3.5,-3.4,1026.2,250.0,2.0,0,0.0,2015,1,15,15,387.85428571428565
352,-7.0,-6.0,1016.6,180.0,1.0,12,0.0,2015,1,15,16,382.8542857142858
353,-6.0,-5.0,1016.6,180.0,1.0,10,0.0,2015,1,15,17,388.25428571428574
354,-3.3,-3.2,1025.5,270.0,2.0,0,41.0,2015,1,15,18,396.74000000000007
355,-5.0,-5.0,1016.6,210.0,2.0,8,0.0,2015,1,15,19,411.3828571428571
356,-6.0,-6.0,1016.6,180.0,1.0,7,0.0,2015,1,15,20,412.2685714285714
357,-11.1,0.0,1024.9,360.0,3.0,0,0.0,2015,1,15,21,412.5285714285714
358,-8.0,-7.0,1016.6,350.0,2.0,0,0.0,2015,1,15,22,418.3085714285715
359,-10.0,-7.0,1016.6,150.0,2.0,0,0.0,2015,1,15,23,414.7114285714286
360,-14.2,0.2,1027.4,360.0,4.0,0,0.0,2015,1,16,0,407.50882352941187
361,-17.0,1.0,1016.6,330.0,11.0,0,10.0,2015,1,16,1,403.97352941176484
362,-18.0,1.0,1016.6,330.0,12.0,0,10.0,2015,1,16,2,398.78
363,-16.8,1.0,1029.7,320.0,5.0,0,1.0,2015,1,16,3,390.5085714285715
364,-18.0,3.0,1016.6,330.0,11.0,0,10.0,2015,1,16,4,315.6342857142856
365,-19.0,3.0,1016.6,330.0,11.0,0,10.0,2015,1,16,5,183.76285714285717
366,-17.4,2.1,1030.0,320.0,4.0,0,24.0,2015,1,16,6,110.91142857142857
367,-19.0,4.0,1016.6,330.0,9.0,0,10.0,2015,1,16,7,79.51142857142857
368,-18.0,3.0,1016.6,320.0,10.0,95,10.0,2015,1,16,8,55.691428571428574
369,-17.2,1.7,1031.3,340.0,5.0,0,21.0,2015,1,16,9,51.14571428571429
370,-18.0,1.0,1016.6,330.0,8.0,0,10.0,2015,1,16,10,32.996875
371,-17.0,0.0,1016.6,330.0,7.0,0,10.0,2015,1,16,11,19.284848484848485
372,-16.5,0.3,1034.6,360.0,4.0,0,0.0,2015,1,16,12,12.109090909090913
373,-16.0,-2.0,1016.6,330.0,4.0,0,10.0,2015,1,16,13,10.03529411764706
374,-17.0,-3.0,1016.6,350.0,5.0,0,10.0,2015,1,16,14,10.4
375,-16.6,-1.2,1035.8,20.0,2.0,0,0.0,2015,1,16,15,9.985714285714286
376,-17.0,-5.0,1016.6,180.0,1.0,0,10.0,2015,1,16,16,9.394285714285717
377,-17.0,-6.0,1016.6,10.0,4.0,0,10.0,2015,1,16,17,8.55
378,-17.8,-3.9,1035.5,40.0,2.0,0,0.0,2015,1,16,18,9.526470588235293
379,-17.0,-5.0,1016.6,10.0,4.0,0,10.0,2015,1,16,19,11.528571428571427
380,-17.0,-5.0,1016.6,30.0,6.0,0,10.0,2015,1,16,20,11.808571428571431
381,-18.2,-5.5,1034.8,40.0,2.0,0,0.0,2015,1,16,21,11.088571428571427
382,-17.0,-6.0,1016.6,40.0,3.0,0,10.0,2015,1,16,22,12.037142857142856
383,-17.0,-6.0,1016.6,30.0,3.0,0,10.0,2015,1,16,23,12.88
384,-17.5,-6.7,1035.5,270.0,1.0,0,0.0,2015,1,17,0,15.582857142857142
385,-17.0,-4.0,1016.6,350.0,3.0,0,10.0,2015,1,17,1,16.714285714285715
386,-16.0,-3.0,1016.6,330.0,3.0,0,10.0,2015,1,17,2,17.591428571428573
387,-16.1,-1.1,1034.7,220.0,2.0,0,7.0,2015,1,17,3,17.76571428571429
388,-15.0,0.0,1016.6,180.0,1.0,0,10.0,2015,1,17,4,17.24571428571429
389,-16.0,1.0,1016.6,180.0,2.0,0,10.0,2015,1,17,5,16.817142857142862
390,-15.3,2.2,1030.7,220.0,4.0,0,7.0,2015,1,17,6,18.88
391,-16.0,3.0,1016.6,210.0,3.0,0,10.0,2015,1,17,7,23.194285714285716
392,-15.0,2.0,1016.6,180.0,2.0,0,10.0,2015,1,17,8,25.754285714285718
393,-14.7,1.9,1028.7,220.0,2.0,0,6.0,2015,1,17,9,33.16285714285713
394,-14.0,-2.0,1016.6,90.0,1.0,0,0.0,2015,1,17,10,41.1
395,-13.0,-3.0,1016.6,60.0,1.0,0,0.0,2015,1,17,11,43.82857142857142
396,-13.6,-0.4,1028.6,200.0,1.0,0,1.0,2015,1,17,12,58.68571428571428
397,-13.0,-2.0,1016.6,180.0,1.0,0,0.0,2015,1,17,13,69.01999999999998
398,-13.0,-2.0,1016.6,180.0,1.0,0,0.0,2015,1,17,14,75.35714285714286
399,-13.6,-0.3,1027.0,250.0,1.0,0,0.0,2015,1,17,15,81.50000000000001
400,-13.0,-2.0,1016.6,60.0,2.0,0,0.0,2015,1,17,16,93.55428571428571
401,-13.0,-2.0,1016.6,180.0,1.0,0,0.0,2015,1,17,17,102.65714285714284
402,-12.6,-1.0,1023.9,20.0,1.0,0,1.0,2015,1,17,18,108.14
403,-12.0,-3.0,1016.6,180.0,1.0,0,0.0,2015,1,17,19,117.7657142857143
404,-12.0,-2.0,1016.6,180.0,0.0,0,0.0,2015,1,17,20,137.20857142857142
405,-13.1,-1.2,1020.3,90.0,1.0,0,0.0,2015,1,17,21,141.45714285714286
406,-12.0,-3.0,1016.6,20.0,1.0,0,0.0,2015,1,17,22,137.05428571428573
407,-12.0,-3.0,1016.6,180.0,1.0,0,0.0,2015,1,17,23,140.4257142857143
408,-11.8,-1.4,1019.2,220.0,1.0,0,7.0,2015,1,18,0,152.26857142857142
409,-11.0,-2.0,1016.6,180.0,1.0,0,0.0,2015,1,18,1,151.95428571428567
410,-11.0,-1.0,1016.6,180.0,1.0,0,0.0,2015,1,18,2,138.95999999999998
411,-12.4,2.6,1018.5,250.0,2.0,0,1.0,2015,1,18,3,133.9257142857143
412,-11.0,6.0,1016.6,290.0,5.0,44,0.0,2015,1,18,4,129.2257142857143
413,-12.0,6.0,1016.6,310.0,12.0,0,10.0,2015,1,18,5,125.02857142857141
414,-12.0,6.6,1017.1,290.0,6.0,0,7.0,2015,1,18,6,123.12857142857143
415,-15.0,6.0,1016.6,290.0,12.0,0,10.0,2015,1,18,7,123.11142857142859
416,-16.0,5.0,1016.6,300.0,11.0,0,10.0,2015,1,18,8,130.51142857142855
417,-14.3,4.5,1019.5,340.0,4.0,0,7.0,2015,1,18,9,142.20571428571432
418,-16.0,4.0,1016.6,310.0,8.0,0,10.0,2015,1,18,10,151.10285714285712
419,-16.0,3.0,1016.6,310.0,7.0,0,10.0,2015,1,18,11,156.27142857142857
420,-15.6,3.0,1022.4,320.0,4.0,0,0.0,2015,1,18,12,133.1142857142857
421,-16.0,2.0,1016.6,340.0,8.0,0,10.0,2015,1,18,13,93.17714285714287
422,-16.0,1.0,1016.6,340.0,8.0,0,10.0,2015,1,18,14,54.98285714285714
423,-15.0,2.6,1023.6,340.0,3.0,0,0.0,2015,1,18,15,23.74285714285714
424,-15.0,-1.0,1016.6,330.0,2.0,0,10.0,2015,1,18,16,11.86
425,-14.0,-1.0,1016.6,10.0,2.0,0,10.0,2015,1,18,17,10.814285714285717
426,-14.5,1.1,1025.2,160.0,1.0,0,0.0,2015,1,18,18,12.025714285714288
427,-14.0,-4.0,1016.6,180.0,1.0,0,10.0,2015,1,18,19,14.662857142857142
428,-14.0,-4.0,1016.6,180.0,1.0,0,10.0,2015,1,18,20,13.511428571428572
429,-13.8,-2.0,1025.8,20.0,1.0,0,0.0,2015,1,18,21,11.36
430,-15.0,-9.0,1016.6,20.0,2.0,0,10.0,2015,1,18,22,9.954285714285717
431,-15.0,-5.0,1016.6,180.0,1.0,0,10.0,2015,1,18,23,11.119999999999996
432,-12.7,-4.1,1027.9,180.0,0.0,0,0.0,2015,1,19,0,12.291428571428574
433,-14.0,-2.0,1016.6,10.0,2.0,0,10.0,2015,1,19,1,10.060000000000004
434,-16.0,1.0,1016.6,180.0,1.0,0,10.0,2015,1,19,2,12.022857142857143
435,-14.1,3.6,1028.3,160.0,1.0,0,21.0,2015,1,19,3,13.637142857142855
436,-16.0,4.0,1016.6,180.0,1.0,0,10.0,2015,1,19,4,16.674285714285723
437,-15.0,5.0,1016.6,160.0,2.0,0,10.0,2015,1,19,5,19.108571428571427
438,-15.3,6.0,1024.9,180.0,3.0,0,24.0,2015,1,19,6,23.51142857142857
439,-15.0,6.0,1016.6,180.0,4.0,0,10.0,2015,1,19,7,29.282857142857146
440,-15.0,6.0,1016.6,180.0,4.0,0,10.0,2015,1,19,8,40.28285714285713
441,-14.5,5.6,1024.0,160.0,2.0,0,71.0,2015,1,19,9,55.97714285714285
442,-15.0,1.0,1016.6,90.0,1.0,0,10.0,2015,1,19,10,59.91764705882354
443,-14.0,1.0,1016.6,110.0,2.0,0,10.0,2015,1,19,11,46.958823529411774
444,-11.8,2.1,1024.4,140.0,1.0,0,2.0,2015,1,19,12,46.7375
445,-10.0,-1.0,1016.6,180.0,1.0,0,10.0,2015,1,19,13,45.2939393939394
446,-11.0,-1.0,1016.6,110.0,2.0,0,10.0,2015,1,19,14,41.52285714285714
447,-10.4,-1.6,1025.0,40.0,2.0,0,0.0,2015,1,19,15,44.90294117647059
448,-10.0,-3.0,1016.6,180.0,1.0,0,10.0,2015,1,19,16,53.08823529411765
449,-11.0,-6.0,1016.6,10.0,1.0,0,10.0,2015,1,19,17,57.84857142857143
450,-6.9,-2.7,1024.5,70.0,3.0,0,1.0,2015,1,19,18,68.17142857142856
451,-10.0,-7.0,1016.6,180.0,0.0,0,10.0,2015,1,19,19,82.9657142857143
452,-12.0,-7.0,1016.6,330.0,1.0,0,0.0,2015,1,19,20,98.70571428571428
453,-7.1,-3.8,1023.3,70.0,1.0,0,0.0,2015,1,19,21,100.55142857142859
454,-13.0,-9.0,1016.6,360.0,2.0,0,0.0,2015,1,19,22,93.74571428571429
455,-12.0,-8.0,1016.6,350.0,3.0,0,0.0,2015,1,19,23,82.95714285714286
456,-7.5,-4.1,1022.9,40.0,1.0,0,5.0,2015,1,20,0,84.33714285714288
457,-10.0,-3.0,1016.6,340.0,3.0,0,0.0,2015,1,20,1,88.20294117647056
458,-10.0,0.0,1016.6,350.0,4.0,0,0.0,2015,1,20,2,88.82857142857141
459,-8.1,1.5,1023.1,40.0,3.0,0,1.0,2015,1,20,3,84.0
460,-9.0,3.0,1016.6,340.0,4.0,0,10.0,2015,1,20,4,83.51142857142857
461,-9.0,4.0,1016.6,340.0,2.0,0,10.0,2015,1,20,5,80.66857142857144
462,-7.8,3.6,1019.9,90.0,3.0,0,1.0,2015,1,20,6,79.67714285714288
463,-9.0,4.0,1016.6,180.0,1.0,0,10.0,2015,1,20,7,76.81714285714288
464,-9.0,4.0,1016.6,80.0,2.0,0,10.0,2015,1,20,8,79.99999999999999
465,-8.5,2.8,1020.7,40.0,1.0,0,1.0,2015,1,20,9,86.19714285714286
466,-9.0,2.0,1016.6,180.0,1.0,0,0.0,2015,1,20,10,90.11428571428571
467,-9.0,2.0,1016.6,180.0,1.0,0,0.0,2015,1,20,11,87.62285714285713
468,-8.6,-0.2,1023.3,40.0,1.0,0,1.0,2015,1,20,12,82.83428571428571
469,-8.0,-1.0,1016.6,180.0,1.0,0,0.0,2015,1,20,13,81.27714285714283
470,-11.0,-3.0,1016.6,180.0,1.0,0,0.0,2015,1,20,14,84.63428571428572
471,-7.4,-0.8,1024.6,340.0,2.0,0,0.0,2015,1,20,15,88.90571428571432
472,-10.0,-3.0,1016.6,360.0,3.0,0,0.0,2015,1,20,16,92.87142857142857
473,-9.0,-3.0,1016.6,340.0,4.0,0,0.0,2015,1,20,17,95.83714285714285
474,-11.6,3.1,1026.0,340.0,5.0,0,0.0,2015,1,20,18,101.56571428571431
475,-10.0,-3.0,1016.6,340.0,4.0,0,10.0,2015,1,20,19,115.37142857142857
476,-11.0,-5.0,1016.6,350.0,3.0,0,10.0,2015,1,20,20,125.53428571428572
477,-11.8,1.7,1026.6,360.0,5.0,0,0.0,2015,1,20,21,135.7
478,-11.0,-4.0,1016.6,10.0,2.0,0,10.0,2015,1,20,22,135.3714285714286
479,-11.0,-4.0,1016.6,360.0,4.0,0,10.0,2015,1,20,23,120.28857142857143
480,-13.0,0.7,1029.1,360.0,5.0,0,2.0,2015,1,21,0,95.09428571428568
481,-12.0,1.0,1016.6,360.0,4.0,0,10.0,2015,1,21,1,56.008571428571436
482,-13.0,3.0,1016.6,350.0,4.0,0,10.0,2015,1,21,2,37.14571428571429
483,-14.6,3.1,1029.8,360.0,4.0,0,21.0,2015,1,21,3,21.688571428571436
484,-16.0,6.0,1016.6,350.0,5.0,0,10.0,2015,1,21,4,15.11142857142857
485,-19.0,6.0,1016.6,20.0,5.0,0,10.0,2015,1,21,5,13.368571428571427
486,-16.5,5.3,1027.8,340.0,4.0,0,24.0,2015,1,21,6,12.831428571428573
487,-19.0,7.0,1016.6,360.0,3.0,0,10.0,2015,1,21,7,13.171428571428573
488,-17.0,6.0,1016.6,300.0,3.0,0,10.0,2015,1,21,8,13.885714285714286
489,-17.1,4.5,1028.0,40.0,1.0,0,21.0,2015,1,21,9,14.874285714285715
490,-16.0,4.0,1016.6,320.0,4.0,0,10.0,2015,1,21,10,15.66875
491,-16.0,2.0,1016.6,340.0,4.0,0,10.0,2015,1,21,11,14.051612903225806
492,-15.1,-1.2,1028.8,360.0,1.0,0,0.0,2015,1,21,12,11.55625
493,-14.0,-1.0,1016.6,180.0,1.0,0,10.0,2015,1,21,13,9.735294117647056
494,-13.0,-2.0,1016.6,180.0,1.0,0,10.0,2015,1,21,14,9.585714285714284
495,-13.7,-1.9,1028.8,180.0,0.0,0,0.0,2015,1,21,15,9.605714285714287
496,-13.0,-2.0,1016.6,180.0,1.0,0,10.0,2015,1,21,16,9.502857142857145
497,-14.0,-4.0,1016.6,10.0,2.0,0,10.0,2015,1,21,17,10.661764705882355
498,-13.4,-4.3,1028.2,140.0,1.0,0,1.0,2015,1,21,18,13.159999999999995
499,-14.0,-6.0,1016.6,50.0,1.0,0,10.0,2015,1,21,19,25.14857142857143
500,-15.0,-8.0,1016.6,180.0,0.0,0,10.0,2015,1,21,20,38.76857142857143
501,-13.3,-5.9,1027.2,180.0,1.0,0,0.0,2015,1,21,21,44.93999999999999
502,-15.0,-10.0,1016.6,360.0,2.0,0,10.0,2015,1,21,22,53.86571428571428
503,-15.0,-10.0,1016.6,180.0,0.0,0,10.0,2015,1,21,23,62.265714285714296
504,-14.6,-4.7,1027.3,90.0,1.0,0,6.0,2015,1,22,0,69.03235294117647
505,-11.0,-5.0,1016.6,60.0,1.0,0,0.0,2015,1,22,1,66.33529411764705
506,-9.0,-2.0,1016.6,70.0,2.0,0,0.0,2015,1,22,2,77.39411764705879
507,-14.8,0.8,1026.6,40.0,2.0,0,1.0,2015,1,22,3,80.51176470588237
508,-11.0,1.0,1016.6,50.0,2.0,0,0.0,2015,1,22,4,79.76764705882354
509,-11.0,3.0,1016.6,180.0,1.0,0,0.0,2015,1,22,5,73.26470588235296
510,-12.7,5.3,1022.9,200.0,3.0,0,24.0,2015,1,22,6,70.13235294117646
511,-11.0,4.0,1016.6,140.0,2.0,0,0.0,2015,1,22,7,67.82058823529414
512,-11.0,4.0,1016.6,80.0,2.0,94,0.0,2015,1,22,8,72.89117647058823
513,-10.8,4.0,1021.9,220.0,2.0,0,71.0,2015,1,22,9,84.86857142857143
514,-11.0,0.0,1016.6,80.0,2.0,0,0.0,2015,1,22,10,99.13714285714286
515,-11.0,-1.0,1016.6,80.0,1.0,0,0.0,2015,1,22,11,110.06470588235297
516,-9.0,1.1,1021.8,200.0,2.0,0,5.0,2015,1,22,12,110.69117647058823
517,-10.0,-3.0,1016.6,120.0,1.0,0,0.0,2015,1,22,13,105.13142857142854
518,-9.0,-3.0,1016.6,100.0,1.0,0,0.0,2015,1,22,14,106.97714285714285
519,-10.8,-0.6,1021.0,200.0,2.0,0,0.0,2015,1,22,15,107.65142857142857
520,-10.0,-3.0,1016.6,180.0,1.0,62,0.0,2015,1,22,16,113.48857142857142
521,-10.0,-5.0,1016.6,50.0,1.0,0,0.0,2015,1,22,17,143.18
522,-11.1,-3.4,1020.2,180.0,0.0,0,1.0,2015,1,22,18,179.1114285714286
523,-10.0,-6.0,1016.6,180.0,0.0,0,0.0,2015,1,22,19,187.34
524,-11.0,-6.0,1016.6,360.0,2.0,0,0.0,2015,1,22,20,193.10285714285718
525,-10.7,-5.6,1018.9,90.0,1.0,0,0.0,2015,1,22,21,193.92285714285717
526,-11.0,-7.0,1016.6,180.0,0.0,34,0.0,2015,1,22,22,196.98
527,-13.0,-9.0,1016.6,360.0,1.0,5,0.0,2015,1,22,23,199.9342857142857
528,-9.9,-5.3,1019.3,20.0,1.0,0,7.0,2015,1,23,0,201.80857142857147
529,-10.0,-4.0,1016.6,10.0,2.0,0,0.0,2015,1,23,1,206.1542857142857
530,-9.0,-1.0,1016.6,340.0,3.0,0,0.0,2015,1,23,2,210.61428571428573
531,-10.7,1.8,1018.9,20.0,2.0,0,1.0,2015,1,23,3,204.46285714285716
532,-11.0,4.0,1016.6,180.0,1.0,0,0.0,2015,1,23,4,195.71714285714287
533,-11.0,3.0,1016.6,310.0,2.0,0,0.0,2015,1,23,5,187.84857142857143
534,-10.7,6.5,1016.8,160.0,1.0,0,1.0,2015,1,23,6,182.9628571428571
535,-11.0,5.0,1016.6,180.0,1.0,19,0.0,2015,1,23,7,181.7142857142857
536,-11.0,5.0,1016.6,180.0,1.0,19,0.0,2015,1,23,8,183.73714285714283
537,-10.6,5.1,1017.7,220.0,2.0,0,1.0,2015,1,23,9,190.07142857142856
538,-11.0,1.0,1016.6,180.0,1.0,0,0.0,2015,1,23,10,199.1852941176471
539,-11.0,4.0,1016.6,270.0,2.0,0,0.0,2015,1,23,11,193.57878787878792
540,-9.6,-0.2,1020.4,180.0,0.0,0,1.0,2015,1,23,12,191.664705882353
541,-11.0,-3.0,1016.6,180.0,1.0,0,0.0,2015,1,23,13,193.0970588235294
542,-9.0,-2.0,1016.6,180.0,1.0,0,0.0,2015,1,23,14,195.3352941176471
543,-8.6,-0.7,1022.0,70.0,1.0,0,0.0,2015,1,23,15,190.89705882352942
544,-10.0,-4.0,1016.6,180.0,1.0,0,0.0,2015,1,23,16,201.4857142857143
545,-12.0,1.0,1016.6,30.0,2.0,0,10.0,2015,1,23,17,215.06285714285718
546,-10.4,-0.5,1023.4,40.0,2.0,0,1.0,2015,1,23,18,228.61714285714288
547,-13.0,2.0,1016.6,20.0,4.0,0,10.0,2015,1,23,19,246.86571428571426
548,-13.0,3.0,1016.6,30.0,4.0,0,10.0,2015,1,23,20,269.84857142857146
549,-12.4,0.6,1024.7,40.0,2.0,0,0.0,2015,1,23,21,269.13142857142856
550,-14.0,0.0,1016.6,180.0,1.0,0,10.0,2015,1,23,22,271.2057142857143
551,-11.0,-2.0,1016.6,180.0,1.0,0,0.0,2015,1,23,23,282.2257142857143
552,-6.3,1.0,1027.3,70.0,2.0,0,7.0,2015,1,24,0,266.8285714285714
553,-9.0,-1.0,1016.6,180.0,1.0,0,0.0,2015,1,24,1,237.88571428571427
554,-7.0,2.0,1016.6,180.0,2.0,0,0.0,2015,1,24,2,175.27428571428572
555,-8.0,1.6,1028.8,110.0,2.0,0,1.0,2015,1,24,3,134.07714285714292
556,-8.0,2.0,1016.6,210.0,2.0,0,0.0,2015,1,24,4,104.19714285714285
557,-8.0,4.0,1016.6,180.0,1.0,0,0.0,2015,1,24,5,88.81428571428572
558,-11.3,3.9,1026.6,140.0,3.0,0,7.0,2015,1,24,6,86.24285714285715
559,-10.0,4.0,1016.6,180.0,1.0,0,0.0,2015,1,24,7,87.0542857142857
560,-11.0,3.0,1016.6,180.0,1.0,0,0.0,2015,1,24,8,104.16571428571429
561,-10.4,2.9,1027.2,70.0,2.0,0,8.0,2015,1,24,9,116.13714285714285
562,-10.0,3.0,1016.6,150.0,2.0,0,0.0,2015,1,24,10,115.50285714285715
563,-6.0,2.0,1016.6,220.0,2.0,0,0.0,2015,1,24,11,111.34285714285713
564,-2.6,-0.6,1028.2,160.0,1.0,0,6.0,2015,1,24,12,103.91714285714286
565,-3.0,-1.0,1016.6,130.0,1.0,0,8.0,2015,1,24,13,95.0
566,-2.0,-1.0,1016.6,180.0,1.0,0,8.0,2015,1,24,14,92.60857142857138
567,-1.9,-1.1,1028.3,220.0,1.0,0,71.0,2015,1,24,15,85.30857142857141
568,-2.0,-1.0,1016.6,160.0,2.0,0,8.0,2015,1,24,16,76.21714285714286
569,-2.0,-1.0,1016.6,170.0,1.0,0,8.0,2015,1,24,17,71.84571428571431
570,-2.0,-1.3,1027.7,220.0,1.0,0,71.0,2015,1,24,18,72.27999999999999
571,-3.0,-1.0,1016.6,130.0,1.0,0,8.0,2015,1,24,19,64.81142857142858
572,-3.0,-1.0,1016.6,140.0,2.0,0,8.0,2015,1,24,20,66.69999999999997
573,-2.7,-2.4,1026.1,220.0,1.0,0,24.0,2015,1,24,21,70.53428571428572
574,-3.0,-1.0,1016.6,100.0,1.0,0,8.0,2015,1,24,22,75.65142857142855
575,-3.0,-1.0,1016.6,180.0,1.0,0,8.0,2015,1,24,23,82.58571428571432
576,-3.2,-1.7,1026.4,200.0,2.0,0,12.0,2015,1,25,0,85.90571428571428
577,-2.0,-1.0,1016.6,180.0,1.0,25,0.0,2015,1,25,1,91.81999999999998
578,-2.0,0.0,1016.6,180.0,1.0,25,0.0,2015,1,25,2,96.01142857142858
579,-3.0,1.3,1026.8,180.0,2.0,0,1.0,2015,1,25,3,91.23428571428572
580,-3.0,2.0,1016.6,150.0,2.0,0,0.0,2015,1,25,4,87.95714285714287
581,-3.0,4.0,1016.6,180.0,1.0,0,0.0,2015,1,25,5,90.1257142857143
582,-3.7,2.9,1023.6,250.0,2.0,0,1.0,2015,1,25,6,92.92285714285713
583,-4.0,5.0,1016.6,180.0,1.0,0,0.0,2015,1,25,7,100.57428571428572
584,-3.0,4.0,1016.6,110.0,2.0,0,0.0,2015,1,25,8,106.3742857142857
585,-3.1,1.6,1023.1,200.0,2.0,0,1.0,2015,1,25,9,111.16470588235296
586,-4.0,0.0,1016.6,180.0,1.0,0,0.0,2015,1,25,10,120.04857142857144
587,-4.0,1.0,1016.6,180.0,1.0,0,0.0,2015,1,25,11,129.92941176470592
588,-3.3,-0.9,1024.5,220.0,2.0,0,1.0,2015,1,25,12,130.5457142857143
